time,MACD,MACD_Hist,MACD_Signal
2019-03-22,-0.1737,-0.3635,0.1899
2019-03-21,-0.1330,-0.3449,0.2119
2019-03-20,-0.1106,-0.3434,0.2328
2019-03-19,-0.0863,-0.3400,0.2536
2019-03-18,-0.0763,-0.3505,0.2742
2019-03-15,-0.0761,-0.3716,0.2955
2019-03-14,-0.0223,-0.3403,0.3180
2019-03-13,0.0496,-0.2890,0.3386
2019-03-12,0.1095,-0.2466,0.3561
2019-03-11,0.1686,-0.2024,0.3711
2019-03-08,0.2258,-0.1575,0.3833
2019-03-07,0.3415,-0.0514,0.3929
2019-03-01,0.4644,0.0684,0.3960
2019-02-28,0.5982,0.2063,0.3918
2019-02-27,0.7053,0.3259,0.3793
2019-02-26,0.7173,0.3577,0.3596
2019-02-25,0.7160,0.3781,0.3379
2019-02-22,0.7218,0.4068,0.3150
2019-02-21,0.7326,0.4423,0.2903
2019-02-20,0.7426,0.4791,0.2635
2019-02-19,0.7680,0.5335,0.2345
2019-02-18,0.7782,0.5760,0.2022
2019-02-15,0.7999,0.6326,0.1673
2019-02-14,0.7930,0.6641,0.1289
2019-02-13,0.7727,0.6840,0.0887
2019-02-12,0.7658,0.7186,0.0472
2019-02-11,0.7280,0.7243,0.0037
2019-02-08,0.6778,0.7181,-0.0402
2019-02-07,0.6649,0.7486,-0.0838
2019-02-06,0.5962,0.7253,-0.1291
2019-02-05,0.5786,0.7517,-0.1731
2019-02-04,0.5030,0.7216,-0.2186
2019-02-01,0.4321,0.6945,-0.2624
2019-01-31,0.3815,0.6860,-0.3045
2019-01-30,0.3798,0.7258,-0.3460
2019-01-29,0.3319,0.7219,-0.3900
2019-01-28,0.2850,0.7188,-0.4338
2019-01-24,0.2220,0.6993,-0.4773
2019-01-23,0.2249,0.7446,-0.5197
2019-01-22,0.2254,0.7903,-0.5649
2019-01-21,0.1905,0.8032,-0.6128
2019-01-18,0.1048,0.7662,-0.6614
2019-01-17,0.0053,0.7132,-0.7079
2019-01-16,-0.0953,0.6558,-0.7511
2019-01-15,-0.2064,0.5845,-0.7908
2019-01-14,-0.3245,0.5017,-0.8263
2019-01-11,-0.4445,0.4121,-0.8567
2019-01-10,-0.5576,0.3241,-0.8817
2019-01-09,-0.6438,0.2575,-0.9013
2019-01-08,-0.6957,0.2212,-0.9169
2019-01-07,-0.7310,0.1993,-0.9303
2019-01-04,-0.8012,0.1411,-0.9424
2019-01-03,-0.8865,0.0645,-0.9509
2019-01-02,-0.9606,-0.0057,-0.9549
2018-12-28,-1.0255,-0.0710,-0.9545
2018-12-27,-1.0225,-0.0723,-0.9502
2018-12-26,-0.9882,-0.0424,-0.9458
2018-12-21,-0.9490,-0.0057,-0.9432
2018-12-20,-0.9032,0.0397,-0.9429
2018-12-19,-0.8509,0.0944,-0.9453
2018-12-18,-0.8058,0.1452,-0.9510
2018-12-17,-0.7896,0.1703,-0.9598
2018-12-14,-0.7970,0.1731,-0.9702
2018-12-13,-0.7990,0.1817,-0.9806
2018-12-12,-0.8236,0.1680,-0.9917
2018-12-11,-0.8134,0.1885,-1.0018
2018-12-10,-0.7987,0.2146,-1.0133
2018-12-07,-0.7730,0.2532,-1.0263
2018-12-06,-0.7620,0.2796,-1.0416
2018-12-05,-0.7736,0.2850,-1.0586
2018-12-04,-0.7989,0.2770,-1.0758
2018-12-03,-0.8359,0.2567,-1.0926
2018-11-30,-0.8845,0.2236,-1.1082
2018-11-29,-0.9551,0.1666,-1.1217
2018-11-28,-1.0062,0.1256,-1.1318
2018-11-27,-1.0667,0.0728,-1.1394
2018-11-26,-1.1183,0.0255,-1.1439
2018-11-23,-1.1363,0.0091,-1.1454
2018-11-22,-1.1580,-0.0121,-1.1459
2018-11-21,-1.2081,-0.0629,-1.1452
2018-11-19,-1.2501,-0.1087,-1.1414
2018-11-16,-1.3021,-0.1673,-1.1348
2018-11-14,-1.3615,-0.2368,-1.1247
2018-11-13,-1.3799,-0.2696,-1.1103
2018-11-12,-1.3702,-0.2762,-1.0940
2018-11-09,-1.3725,-0.2953,-1.0772
2018-11-08,-1.3830,-0.3236,-1.0594
2018-11-07,-1.3544,-0.3146,-1.0397
2018-11-06,-1.3785,-0.3578,-1.0207
2018-11-05,-1.4296,-0.4306,-0.9990
2018-11-01,-1.4663,-0.4934,-0.9729
2018-10-31,-1.4948,-0.5518,-0.9430
2018-10-30,-1.5196,-0.6101,-0.9095
2018-10-29,-1.5149,-0.6424,-0.8726
2018-10-26,-1.4441,-0.6105,-0.8336
2018-10-25,-1.3339,-0.5373,-0.7966
2018-10-24,-1.1833,-0.4192,-0.7641
2018-10-23,-1.0911,-0.3525,-0.7387
2018-10-22,-1.0523,-0.3350,-0.7173
2018-10-19,-1.0221,-0.3251,-0.6970
2018-10-18,-0.9875,-0.3102,-0.6773
2018-10-17,-0.9236,-0.2651,-0.6585
2018-10-16,-0.8851,-0.2427,-0.6424
2018-10-15,-0.8724,-0.2447,-0.6277
2018-10-11,-0.8082,-0.1953,-0.6129
2018-10-10,-0.7368,-0.1358,-0.6011
2018-10-09,-0.6720,-0.0792,-0.5928
2018-10-08,-0.6218,-0.0338,-0.5880
2018-10-05,-0.6119,-0.0260,-0.5860
2018-10-04,-0.5645,0.0199,-0.5844
2018-10-03,-0.5288,0.0568,-0.5856
2018-10-02,-0.5109,0.0781,-0.5891
2018-10-01,-0.5001,0.0937,-0.5938
2018-09-28,-0.5032,0.0963,-0.5995
2018-09-27,-0.4962,0.1091,-0.6053
2018-09-26,-0.5001,0.1119,-0.6119
2018-09-25,-0.5240,0.0947,-0.6187
2018-09-24,-0.5208,0.1036,-0.6244
2018-09-21,-0.5143,0.1164,-0.6307
2018-09-20,-0.5496,0.0882,-0.6378
2018-09-19,-0.5787,0.0644,-0.6431
2018-09-18,-0.6142,0.0328,-0.6470
2018-09-17,-0.6531,-0.0041,-0.6490
2018-09-14,-0.6542,-0.0055,-0.6487
2018-09-13,-0.6406,0.0078,-0.6484
2018-09-12,-0.6323,0.0166,-0.6489
2018-09-11,-0.6320,0.0179,-0.6499
2018-09-10,-0.6044,0.0466,-0.6510
2018-09-06,-0.5799,0.0739,-0.6538
2018-09-05,-0.5524,0.1058,-0.6583
2018-09-04,-0.5013,0.1634,-0.6647
2018-09-03,-0.4279,0.2467,-0.6746
2018-08-31,-0.4014,0.2882,-0.6896
2018-08-30,-0.3907,0.3163,-0.7070
2018-08-29,-0.3914,0.3348,-0.7262
2018-08-28,-0.4151,0.3314,-0.7465
2018-08-27,-0.4265,0.3400,-0.7666
2018-08-24,-0.4412,0.3460,-0.7872
2018-08-23,-0.4507,0.3574,-0.8081
2018-08-22,-0.4476,0.3822,-0.8298
2018-08-21,-0.4385,0.4144,-0.8530
2018-08-20,-0.4342,0.4439,-0.8781
