time,SMA
2017-09-26,113.0610
2017-09-25,112.5730
2017-09-22,112.0850
2017-09-21,111.5925
2017-09-20,111.0995
2017-09-19,110.5990
2017-09-18,110.0710
2017-09-15,109.6355
2017-09-14,109.2000
2017-09-13,108.8195
2017-09-12,108.5390
2017-09-11,108.3500
2017-09-08,108.1855
2017-09-07,108.1520
2017-09-06,108.1065
2017-09-05,108.0345
2017-09-01,108.0515
2017-08-31,108.1190
2017-08-30,108.2095
2017-08-29,108.3460
2017-08-28,108.4420
2017-08-25,108.5135
2017-08-24,108.5080
2017-08-23,108.4415
2017-08-22,108.3670
2017-08-21,108.2685
2017-08-18,108.1395
2017-08-17,107.9780
2017-08-16,107.9135
2017-08-15,107.7945
2017-08-14,107.5520
2017-08-11,107.3270
2017-08-10,107.0875
2017-08-09,106.7885
2017-08-08,106.4385
2017-08-07,106.0770
2017-08-04,105.7400
2017-08-03,105.4090
2017-08-02,105.1285
2017-08-01,104.8365
2017-07-31,104.6625
2017-07-28,104.4195
2017-07-27,104.2195
2017-07-26,104.1280
2017-07-25,104.0755
2017-07-24,104.0630
2017-07-21,104.1530
2017-07-20,104.2130
2017-07-19,104.2060
2017-07-18,104.3070
2017-07-17,104.4940
2017-07-14,104.7010
2017-07-13,104.7955
2017-07-12,104.9190
2017-07-11,105.1310
2017-07-10,105.3770
2017-07-07,105.5450
2017-07-06,105.5705
2017-07-05,105.5680
2017-07-03,105.5455
2017-06-30,105.3900
2017-06-29,105.3290
2017-06-28,105.3365
2017-06-27,105.2965
2017-06-26,105.2960
2017-06-23,105.3250
2017-06-22,105.3305
2017-06-21,105.4190
2017-06-20,105.5080
2017-06-19,105.4900
2017-06-16,105.4430
2017-06-15,105.2840
2017-06-14,105.2025
2017-06-13,105.2350
2017-06-12,105.1710
2017-06-09,105.0670
2017-06-08,105.0575
2017-06-07,105.1825
2017-06-06,105.2480
2017-06-05,105.3735
2017-06-02,105.5035
2017-06-01,105.5885
2017-05-31,105.7110
2017-05-30,105.8050
2017-05-26,105.8980
2017-05-25,105.9970
2017-05-24,106.0150
2017-05-23,106.0080
2017-05-22,106.0310
2017-05-19,106.0215
2017-05-18,105.9400
2017-05-17,105.9255
2017-05-16,105.9020
2017-05-15,105.8235
2017-05-12,105.7895
2017-05-11,105.7965
2017-05-10,105.9345
2017-05-09,106.0580
2017-05-08,106.2755
2017-05-05,106.3845
2017-05-04,106.5595
2017-05-03,106.7510
2017-05-02,106.8480
2017-05-01,106.9700
2017-04-28,107.0425
2017-04-27,107.0965
2017-04-26,107.2265
2017-04-25,107.2810
2017-04-24,107.2585
2017-04-21,107.3615
2017-04-20,107.5105
2017-04-19,107.6860
2017-04-18,107.8765
2017-04-17,107.9755
2017-04-13,108.0510
2017-04-12,108.1390
2017-04-11,108.1345
2017-04-10,108.0540
2017-04-07,108.0500
2017-04-06,108.1375
2017-04-05,108.1750
2017-04-04,108.2235
2017-04-03,108.3810
2017-03-31,108.6495
2017-03-30,108.9585
2017-03-29,109.2375
2017-03-28,109.5280
2017-03-27,109.7945
2017-03-24,110.0680
2017-03-23,110.1745
2017-03-22,110.3320
2017-03-21,110.4315
2017-03-20,110.6155
2017-03-17,110.7490
2017-03-16,110.8990
2017-03-15,111.1345
2017-03-14,111.3165
2017-03-13,111.6440
2017-03-10,111.8290
2017-03-09,111.9115
2017-03-08,111.9885
2017-03-07,112.0775
2017-03-06,112.1360
2017-03-03,112.1560
2017-03-02,112.0890
2017-03-01,111.9710
2017-02-28,111.8445
2017-02-27,111.8105
2017-02-24,111.9125
2017-02-23,112.2340
2017-02-22,112.5450
2017-02-21,112.8445
2017-02-17,113.0280
2017-02-16,113.2915
2017-02-15,113.5365
2017-02-14,113.7050
2017-02-13,113.8930
2017-02-10,114.0165
2017-02-09,114.1720
2017-02-08,114.3555
2017-02-07,114.5245
2017-02-06,114.7470
2017-02-03,114.9400
2017-02-02,115.1270
2017-02-01,115.4075
2017-01-31,115.7500
2017-01-30,116.0675
2017-01-27,116.3675
2017-01-26,116.5735
2017-01-25,116.6570
2017-01-24,116.7160
2017-01-23,116.8360
2017-01-20,116.9620
2017-01-19,117.0795
2017-01-18,117.1830
2017-01-17,117.2900
2017-01-13,117.3285
2017-01-12,117.3075
2017-01-11,117.3705
2017-01-10,117.4315
2017-01-09,117.4740
2017-01-06,117.4405
2017-01-05,117.3205
2017-01-04,117.0930
2017-01-03,116.8645
2016-12-30,116.6220
2016-12-29,116.4015
2016-12-28,116.0885
2016-12-27,115.6600
2016-12-23,115.2740
2016-12-22,114.9030
2016-12-21,114.5145
2016-12-20,114.1500
2016-12-19,113.7615
