time,SMA
2018-06-06,123.1000
2018-06-05,123.0910
2018-06-04,123.1965
2018-06-01,123.3085
2018-05-31,123.3970
2018-05-30,123.5910
2018-05-29,123.8430
2018-05-25,124.1975
2018-05-24,124.5375
2018-05-23,124.8255
2018-05-22,124.9910
2018-05-21,125.1550
2018-05-18,125.3105
2018-05-17,125.4315
2018-05-16,125.6165
2018-05-15,125.7350
2018-05-14,126.0055
2018-05-11,126.2905
2018-05-10,126.4595
2018-05-09,126.7135
2018-05-08,127.0195
2018-05-07,127.4015
2018-05-04,127.6960
2018-05-03,127.8915
2018-05-02,128.2755
2018-05-01,128.6210
2018-04-30,128.7380
2018-04-27,128.6415
2018-04-26,128.6355
2018-04-25,128.6075
2018-04-24,128.6300
2018-04-23,128.6900
2018-04-20,128.6035
2018-04-19,128.6395
2018-04-18,128.8215
2018-04-17,128.9960
2018-04-16,128.9810
2018-04-13,129.0770
2018-04-12,129.1990
2018-04-11,129.2935
2018-04-10,129.5295
2018-04-09,129.6485
2018-04-06,129.8645
2018-04-05,130.0625
2018-04-04,129.9790
2018-04-03,129.8695
2018-04-02,129.9415
2018-03-29,130.1545
2018-03-28,130.1110
2018-03-27,130.2325
2018-03-26,130.4555
2018-03-23,130.6895
2018-03-22,131.0355
2018-03-21,131.1620
2018-03-20,131.0980
2018-03-19,131.0810
2018-03-16,131.2265
2018-03-15,131.1040
2018-03-14,130.9345
2018-03-13,130.8165
2018-03-12,130.6125
2018-03-09,130.4575
2018-03-08,130.0855
2018-03-07,130.0535
2018-03-06,130.1930
2018-03-05,130.3015
2018-03-02,130.6960
2018-03-01,131.2560
2018-02-28,131.8015
2018-02-27,132.4290
2018-02-26,133.0295
2018-02-23,133.6925
2018-02-22,134.3115
2018-02-21,134.9195
2018-02-20,135.5155
2018-02-16,136.3790
2018-02-15,137.0895
2018-02-14,137.8740
2018-02-13,138.7395
2018-02-12,139.5845
2018-02-09,140.3590
2018-02-08,141.1220
2018-02-07,142.0025
2018-02-06,142.6385
2018-02-05,143.1415
2018-02-02,143.7075
2018-02-01,143.8510
2018-01-31,143.8780
2018-01-30,143.9300
2018-01-29,143.7945
2018-01-26,143.6385
2018-01-25,143.4005
2018-01-24,143.1850
2018-01-23,143.0875
2018-01-22,143.0490
2018-01-19,142.7000
2018-01-18,142.4210
2018-01-17,142.1650
2018-01-16,141.9390
2018-01-12,141.6785
2018-01-11,141.5350
2018-01-10,141.4255
2018-01-09,141.2840
2018-01-08,141.1065
2018-01-05,141.0125
2018-01-04,140.9800
2018-01-03,140.9360
2018-01-02,140.8585
2017-12-29,140.8960
2017-12-28,140.8765
2017-12-27,140.8390
2017-12-26,140.8115
2017-12-22,140.7120
2017-12-21,140.6065
2017-12-20,140.4180
2017-12-19,140.2770
2017-12-18,140.0845
2017-12-15,139.8945
2017-12-14,139.7150
2017-12-13,139.5875
2017-12-12,139.4175
2017-12-11,139.2755
2017-12-08,139.1965
2017-12-07,139.1845
2017-12-06,139.2500
2017-12-05,139.1855
2017-12-04,139.1900
2017-12-01,139.2435
2017-11-30,139.2410
2017-11-29,139.2735
2017-11-28,139.2535
2017-11-27,139.2525
2017-11-24,139.4365
2017-11-22,139.6265
2017-11-21,139.8830
2017-11-20,140.0480
2017-11-17,140.3325
2017-11-16,140.5525
2017-11-15,140.7110
2017-11-14,140.7900
2017-11-13,140.8550
2017-11-10,140.6730
2017-11-09,140.5165
2017-11-08,140.3405
2017-11-07,140.1070
2017-11-06,139.8135
2017-11-03,139.4980
2017-11-02,139.1550
2017-11-01,138.8180
2017-10-31,138.4635
2017-10-30,138.0980
2017-10-27,137.6590
2017-10-26,137.0705
2017-10-25,136.4535
2017-10-24,135.8200
2017-10-23,135.2850
2017-10-20,134.6625
2017-10-19,134.1120
2017-10-18,133.5975
2017-10-17,133.2245
2017-10-16,132.9460
2017-10-13,132.9090
2017-10-12,132.8100
2017-10-11,132.6775
2017-10-10,132.4675
2017-10-09,132.4040
2017-10-06,132.3920
2017-10-05,132.2800
2017-10-04,132.2300
2017-10-03,132.1190
2017-10-02,132.0090
2017-09-29,131.9995
2017-09-28,132.1175
2017-09-27,132.1975
2017-09-26,132.3205
2017-09-25,132.3605
2017-09-22,132.3860
2017-09-21,132.4610
2017-09-20,132.5135
2017-09-19,132.4630
2017-09-18,132.3745
2017-09-15,132.2370
2017-09-14,132.1665
2017-09-13,132.1660
2017-09-12,132.2125
2017-09-11,132.2550
2017-09-08,132.2495
2017-09-07,132.3550
2017-09-06,132.4070
2017-09-05,132.4870
2017-09-01,132.6350
2017-08-31,132.7425
2017-08-30,132.7915
2017-08-29,132.8460
2017-08-28,132.8610
2017-08-25,132.9100
2017-08-24,132.9185
2017-08-23,132.8155
2017-08-22,132.7230
2017-08-21,132.7065
2017-08-18,132.6845
2017-08-17,132.8185
2017-08-16,132.9950
2017-08-15,133.0470
2017-08-14,133.1010
2017-08-11,133.0345
2017-08-10,133.0095
2017-08-09,132.9480
2017-08-08,132.8980
2017-08-07,132.8460
2017-08-04,132.7805
2017-08-03,132.7485
2017-08-02,132.7070
2017-08-01,132.7810
2017-07-31,132.8005
2017-07-28,132.7790
2017-07-27,132.8185
2017-07-26,132.9680
2017-07-25,133.1710
2017-07-24,133.3940
2017-07-21,133.5650
2017-07-20,133.6020
2017-07-19,133.5190
2017-07-18,133.4695
2017-07-17,133.4500
2017-07-14,133.5600
2017-07-13,133.5820
2017-07-12,133.6275
2017-07-11,133.6170
2017-07-10,133.6465
2017-07-07,133.6455
2017-07-06,133.5460
2017-07-05,133.4575
2017-07-03,133.3170
2017-06-30,133.1900
2017-06-29,133.0795
2017-06-28,132.8865
2017-06-27,132.6080
2017-06-26,132.2130
2017-06-23,131.7420
2017-06-22,131.2970
2017-06-21,130.8700
2017-06-20,130.5005
2017-06-19,130.1525
2017-06-16,129.7990
2017-06-15,129.4300
2017-06-14,129.1115
2017-06-13,128.8615
2017-06-12,128.6100
2017-06-09,128.2010
2017-06-08,127.7845
2017-06-07,127.3975
2017-06-06,127.0205
2017-06-05,126.6415
2017-06-02,126.2990
2017-06-01,125.9925
2017-05-31,125.7200
2017-05-30,125.4925
2017-05-26,125.3040
2017-05-25,125.1315
2017-05-24,124.9420
2017-05-23,124.7420
2017-05-22,124.5375
2017-05-19,124.3190
2017-05-18,124.0570
2017-05-17,123.8020
2017-05-16,123.5370
2017-05-15,123.2395
2017-05-12,123.1760
2017-05-11,123.2435
2017-05-10,123.3535
2017-05-09,123.4240
2017-05-08,123.4805
2017-05-05,123.5640
2017-05-04,123.6410
