time,SMA
2017-09-01,921.5520
2017-08-31,921.0830
2017-08-30,920.2990
2017-08-29,920.3400
2017-08-28,920.8170
2017-08-25,921.6515
2017-08-24,922.9335
2017-08-23,923.5740
2017-08-22,924.6140
2017-08-21,925.9145
2017-08-18,929.5985
2017-08-17,932.7110
2017-08-16,935.5695
2017-08-15,937.7660
2017-08-14,939.9250
2017-08-11,941.4625
2017-08-10,943.5425
2017-08-09,945.5385
2017-08-08,946.5850
2017-08-07,946.7500
2017-08-04,946.7220
2017-08-03,946.2535
2017-08-02,945.4055
2017-08-01,944.4715
2017-07-31,942.8650
2017-07-28,941.7765
2017-07-27,940.5895
2017-07-26,940.9095
2017-07-25,939.8860
2017-07-24,939.9645
2017-07-21,939.2270
2017-07-20,938.4355
2017-07-19,938.0005
2017-07-18,936.9875
2017-07-17,936.5860
2017-07-14,935.9040
2017-07-13,935.2200
2017-07-12,935.4000
2017-07-11,935.8785
2017-07-10,936.5190
2017-07-07,937.5705
2017-07-06,940.8115
2017-07-05,944.5240
2017-07-03,947.7670
2017-06-30,952.0160
2017-06-29,955.3595
2017-06-28,957.8175
2017-06-27,959.0360
2017-06-26,961.4635
2017-06-23,962.4235
2017-06-22,962.6210
2017-06-21,962.5145
2017-06-20,961.9830
2017-06-19,961.5445
2017-06-16,960.3765
2017-06-15,959.8995
2017-06-14,958.7650
2017-06-13,958.3770
2017-06-12,957.5610
2017-06-09,957.0270
2017-06-08,956.0655
2017-06-07,953.3340
2017-06-06,950.8955
2017-06-05,948.7820
2017-06-02,945.9545
2017-06-01,943.7575
2017-05-31,941.7620
2017-05-30,939.3410
2017-05-26,936.1755
2017-05-25,932.9000
2017-05-24,928.1355
2017-05-23,923.9740
2017-05-22,920.1480
2017-05-19,916.1930
2017-05-18,911.6520
2017-05-17,907.2225
2017-05-16,903.1520
2017-05-15,897.8430
2017-05-12,892.8475
2017-05-11,887.4145
2017-05-10,882.1005
2017-05-09,876.8290
2017-05-08,871.4570
2017-05-05,865.9755
2017-05-04,861.0130
2017-05-03,856.0005
2017-05-02,851.3770
2017-05-01,847.4825
2017-04-28,843.3320
2017-04-27,839.6090
2017-04-26,837.4670
2017-04-25,834.9265
2017-04-24,832.2870
2017-04-21,829.8705
2017-04-20,828.5900
2017-04-19,827.9870
2017-04-18,827.5995
2017-04-17,828.1785
2017-04-13,828.9260
2017-04-12,830.1870
2017-04-11,831.3310
2017-04-10,832.4445
2017-04-07,833.4850
2017-04-06,834.4140
2017-04-05,834.9540
2017-04-04,835.1520
2017-04-03,835.0190
2017-03-31,834.4805
2017-03-30,834.4565
2017-03-29,834.4130
2017-03-28,834.6045
2017-03-27,834.7190
2017-03-24,835.2075
2017-03-23,835.9180
2017-03-22,836.6055
2017-03-21,836.6640
2017-03-20,836.7240
2017-03-17,835.7075
2017-03-16,834.3095
2017-03-15,832.8195
2017-03-14,831.4820
2017-03-13,830.1630
2017-03-10,828.5695
2017-03-09,826.8850
2017-03-08,825.3700
2017-03-07,823.9500
2017-03-06,822.4215
2017-03-03,821.1070
2017-03-02,819.5795
2017-03-01,817.8328
2017-02-28,815.9103
2017-02-27,814.8658
2017-02-24,814.5673
2017-02-23,814.7428
2017-02-22,814.9598
2017-02-21,814.6153
2017-02-17,813.9978
2017-02-16,812.8453
2017-02-15,811.7460
2017-02-14,811.1005
2017-02-13,810.3085
2017-02-10,809.7405
2017-02-09,809.3750
2017-02-08,809.2925
2017-02-07,809.1130
2017-02-06,809.0970
2017-02-03,809.3375
2017-02-02,808.9640
2017-02-01,808.3825
2017-01-31,807.9048
2017-01-30,806.6563
2017-01-27,805.6798
2017-01-26,803.7668
2017-01-25,801.7368
2017-01-24,799.4488
2017-01-23,797.8183
2017-01-20,796.5808
2017-01-19,796.1508
2017-01-18,795.7520
2017-01-17,794.9885
2017-01-13,794.6505
2017-01-12,794.1100
2017-01-11,793.5970
2017-01-10,792.6650
2017-01-09,791.8900
2017-01-06,790.3785
2017-01-05,788.6305
2017-01-04,786.8850
2017-01-03,785.6660
2016-12-30,783.8840
2016-12-29,782.6890
2016-12-28,781.4515
2016-12-27,780.7410
2016-12-23,779.5755
2016-12-22,778.1640
2016-12-21,776.6505
2016-12-20,775.3360
2016-12-19,773.9750
2016-12-16,772.2920
2016-12-15,771.3135
2016-12-14,769.6450
2016-12-13,767.7160
2016-12-12,764.7150
2016-12-09,762.9525
2016-12-08,761.6160
2016-12-07,762.0605
2016-12-06,763.0265
2016-12-05,764.1970
2016-12-02,764.1720
2016-12-01,764.7535
2016-11-30,765.7925
2016-11-29,767.0710
2016-11-28,767.7560
2016-11-25,769.1125
2016-11-23,770.7960
2016-11-22,772.7000
2016-11-21,774.6700
2016-11-18,776.8655
2016-11-17,778.8070
2016-11-16,780.0940
2016-11-15,781.9480
2016-11-14,783.7865
2016-11-11,785.9805
2016-11-10,787.2060
2016-11-09,787.9875
2016-11-08,788.0290
2016-11-07,787.6570
2016-11-04,787.8280
2016-11-03,788.4810
